"Time","Operation","Transfer(MKR)","Stake(MKR)","Executive/Poll","Options","Deci-sive"
"2020-07-30 16:00:00 010561870_000_000","FINAL_CHOICE","","17,063.92","MIP10c9-SP5 Governance Poll to Whitelist dYdX on ETHUSD Oracle - July 27, 2020","Yes",""
"2020-07-30 16:00:00 010561870_000_000","FINAL_CHOICE","","17,063.92","Adjust the WBTC Debt Ceiling - July 27, 2020","Yes",""
"2020-07-30 06:18:16 010559319_145_000_1","VOTE","","17,063.92","Increase the ETH-A, USDC-A, USDC-B, W-BTC, BAT-A debt ceilings","",""
"2020-07-30 06:18:16 010559319_145_000_0","MOVE VOTE","","17,063.92","Approve Monthly Governance Cycle Bundle, Increase the ETH-A debt ceiling","",""
"2020-07-29 07:11:34 010553048_060_000_0","CHOOSE","","17,063.92","Adjust the WBTC Debt Ceiling - July 27, 2020","Yes",""
"2020-07-29 07:08:35 010553039_045_000_0","CHOOSE","","17,063.92","MIP10c9-SP5 Governance Poll to Whitelist dYdX on ETHUSD Oracle - July 27, 2020","Yes",""
"2020-07-29 07:07:29 010553034_137_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - July 27, 2020","0",""
"2020-07-29 07:06:32 010553030_191_000_0","CHOOSE","","17,063.92","Adjust the TUSD Debt Ceiling - July 27, 2020","Yes",""
"2020-07-28 05:24:49 010546068_189_000_1","VOTE","","17,063.92","Approve Monthly Governance Cycle Bundle, Increase the ETH-A debt ceiling","",""
"2020-07-28 05:24:49 010546068_189_000_0","MOVE VOTE","","17,063.92","0x261cacc129fefbff9bff0a4d8e962a0a49a72bdc","",""
"2020-07-23 16:00:00 010516637_000_000","FINAL_CHOICE","","17,063.92","Monthly MIPs Governance Poll - July 20, 2020","Yes",""
"2020-07-23 16:00:00 010516637_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - July 20, 2020","0-0.5",""
"2020-07-23 16:00:00 010516637_000_000","FINAL_CHOICE","","17,063.92","Dai Savings Rate Spread Adjustment - July 20, 2020","0",""
"2020-07-23 16:00:00 010516637_000_000","FINAL_CHOICE","","17,063.92","PSM Implementation Poll - July 20, 2020","Yes",""
"2020-07-23 16:00:00 010516637_000_000","FINAL_CHOICE","","17,063.92","MIP10c15-SP5 Governance Poll to Appoint Argent as Oracle Light Feed - July 20, 2020","Yes",""
"2020-07-21 05:40:44 010500979_130_000_0","CHOOSE","","17,063.92","MIP10c15-SP5 Governance Poll to Appoint Argent as Oracle Light Feed - July 20, 2020","Yes",""
"2020-07-21 05:34:48 010500952_062_000_0","CHOOSE","","17,063.92","PSM Implementation Poll - July 20, 2020","Yes",""
"2020-07-21 05:31:52 010500930_059_000_1","CHOOSE","","17,063.92","Base Rate Adjustment - July 20, 2020","0-0.5",""
"2020-07-21 05:31:52 010500930_059_000_0","RETRACT","","17,063.92","Base Rate Adjustment - July 20, 2020","",""
"2020-07-21 05:31:01 010500926_157_000_0","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - July 20, 2020","0",""
"2020-07-21 05:30:33 010500924_192_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - July 20, 2020","0",""
"2020-07-21 05:29:13 010500914_058_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - C20 (Crypto20) - July 20, 2020","No (Defer)",""
"2020-07-21 05:28:47 010500913_211_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - EURS (Stasis Euro) - July 20, 2020","Yes (Greenlight)",""
"2020-07-21 05:26:51 010500903_127_000_0","CHOOSE","","17,063.92","Monthly MIPs Governance Poll - July 20, 2020","Yes",""
"2020-07-21 05:25:50 010500901_207_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - HUSD - July 20, 2020","Yes (Greenlight)",""
"2020-07-21 05:24:47 010500897_075_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - AMPL (Ampleforth Token) - July 20, 2020","No (Defer)",""
"2020-07-21 05:24:25 010500896_197_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - PAX (Paxos Standard) - July 20, 2020","Yes (Greenlight)",""
"2020-07-21 05:23:45 010500894_131_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - BNT (Bancor Network Token) - July 20, 2020","Yes (Greenlight)",""
"2020-07-21 05:23:33 010500892_132_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - LRC (Loopring Token) - July 20, 2020","Yes (Greenlight)",""
"2020-07-21 05:21:15 010500878_053_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - COMP (Compound) - July 20, 2020","Yes (Greenlight)",""
"2020-07-21 05:19:46 010500872_119_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - USDT (Tether USD ERC20) - July 20, 2020","Yes (Greenlight)",""
"2020-07-21 05:17:44 010500866_094_000_0","CHOOSE","","17,063.92","MIP9 Community Greenlight Poll - WiV - July 20, 2020","No (Defer)",""
"2020-07-21 05:14:34 010500851_025_000_1","VOTE","","17,063.92","0x261cacc129fefbff9bff0a4d8e962a0a49a72bdc","",""
"2020-07-21 05:14:34 010500851_025_000_0","MOVE VOTE","","17,063.92","0xae6edd381095e5c110a274ffc80871c72949795a","",""
"2020-07-19 16:13:49 010490975_117_000_1","VOTE","","17,063.92","0xae6edd381095e5c110a274ffc80871c72949795a","",""
"2020-07-19 16:13:49 010490975_117_000_0","MOVE VOTE","","17,063.92","0x261086981fc6c57ef4679af6ac253c3755850362","",""
"2020-07-16 16:00:00 010471458_000_000","FINAL_CHOICE","","17,063.92","Vault Compensation Plan Approval Poll","Yes",""
"2020-07-16 16:00:00 010471458_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - July 13, 2020","0",""
"2020-07-13 18:54:19 010452941_040_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - July 13, 2020","0",""
"2020-07-13 18:41:38 010452887_071_000_0","CHOOSE","","17,063.92","Vault Compensation Plan Approval Poll","Yes",""
"2020-07-09 16:00:00 010426227_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - July 6, 2020","00.25",""
"2020-07-09 16:00:00 010426227_000_000","FINAL_CHOICE","","17,063.92","Dai Savings Rate Spread Adjustment - July 6, 2020","00.25",""
"2020-07-09 05:56:10 010423560_201_000_0","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - July 6, 2020","00.25",""
"2020-07-09 05:54:07 010423549_234_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - July 6, 2020","00.25",""
"2020-07-06 16:00:00 010406830_000_000","FINAL_CHOICE","","17,063.92","Should we add WKT to the Maker Protocol? - June 22, 2020","Yes",""
"2020-07-06 16:00:00 010406830_000_000","FINAL_CHOICE","","17,063.92","Should we add LEND to the Maker Protocol? - June 22, 2020","No",""
"2020-07-06 16:00:00 010406830_000_000","FINAL_CHOICE","","17,063.92","Should we add PAXG to the Maker Protocol? - June 22, 2020","Yes",""
"2020-07-06 16:00:00 010406830_000_000","FINAL_CHOICE","","17,063.92","Should we add ENJ to the Maker Protocol? - June 22, 2020","No",""
"2020-07-06 16:00:00 010406830_000_000","FINAL_CHOICE","","17,063.92","Should we add LINK to the Maker Protocol? - June 22, 2020","Yes",""
"2020-07-06 16:00:00 010406830_000_000","FINAL_CHOICE","","17,063.92","Should we add KNC to the Maker Protocol? - June 22, 2020","Yes",""
"2020-07-06 16:00:00 010406830_000_000","FINAL_CHOICE","","17,063.92","Should we add MATIC to the Maker Protocol? - June 22, 2020","No",""
"2020-07-02 16:00:00 010380948_000_000","FINAL_CHOICE","","17,063.92","Adjust the WBTC Debt Ceiling and Risk Premium - June 29, 2020","Yes",""
"2020-07-02 16:00:00 010380948_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - June 29, 2020","00.25",""
"2020-07-01 05:31:57 010371695_151_000_0","CHOOSE","","17,063.92","Adjust the WBTC Debt Ceiling and Risk Premium - June 29, 2020","Yes",""
"2020-07-01 05:29:42 010371683_028_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - June 29, 2020","00.25",""
"2020-06-25 16:00:00 010335864_000_000","FINAL_CHOICE","","17,063.92","Dai Savings Rate Spread Adjustment - June 22, 2020","00.25",""
"2020-06-25 16:00:00 010335864_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - June 22, 2020","00.25",""
"2020-06-24 18:44:08 010330210_190_000_0","CHOOSE","","17,063.92","Should we add ENJ to the Maker Protocol? - June 22, 2020","No",""
"2020-06-24 18:41:39 010330201_085_000_0","CHOOSE","","17,063.92","Should we add MATIC to the Maker Protocol? - June 22, 2020","No",""
"2020-06-24 18:40:08 010330196_098_000_0","CHOOSE","","17,063.92","Should we add LEND to the Maker Protocol? - June 22, 2020","No",""
"2020-06-24 18:38:56 010330187_070_000_0","CHOOSE","","17,063.92","Should we add WKT to the Maker Protocol? - June 22, 2020","Yes",""
"2020-06-24 18:36:26 010330176_106_000_0","CHOOSE","","17,063.92","Should we add PAXG to the Maker Protocol? - June 22, 2020","Yes",""
"2020-06-24 18:35:37 010330172_065_000_0","CHOOSE","","17,063.92","Should we add LINK to the Maker Protocol? - June 22, 2020","Yes",""
"2020-06-24 18:34:23 010330166_042_000_0","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - June 22, 2020","00.25",""
"2020-06-24 18:33:15 010330158_032_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - June 22, 2020","00.25",""
"2020-06-24 18:31:27 010330149_106_000_0","CHOOSE","","17,063.92","Should we add KNC to the Maker Protocol? - June 22, 2020","Yes",""
"2020-06-14 06:47:35 010262354_039_000_1","VOTE","","17,063.92","0x261086981fc6c57ef4679af6ac253c3755850362","",""
"2020-06-14 06:47:35 010262354_039_000_0","MOVE VOTE","","17,063.92","0x43aac7f1b47ff29d33dec14dcaa7901d1bb8c006","",""
"2020-06-11 16:00:00 010245327_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - June 8, 2020","0",""
"2020-06-11 16:00:00 010245327_000_000","FINAL_CHOICE","","17,063.92","Dai Savings Rate Spread Adjustment - June 8, 2020","00.25",""
"2020-06-11 16:00:00 010245327_000_000","FINAL_CHOICE","","17,063.92","MIP4c2-SP3: Inclusion Poll for MIP9 Amendments - June 8, 2020","Yes",""
"2020-06-11 16:00:00 010245327_000_000","FINAL_CHOICE","","17,063.92","MIP13: Inclusion Poll for Declarations of Intent - June 8, 2020","Yes",""
"2020-06-11 16:00:00 010245327_000_000","FINAL_CHOICE","","17,063.92","MIP4c2-SP4: Inclusion Poll for MIP12 Amendments - June 8, 2020","Yes",""
"2020-06-09 06:22:36 010229891_224_000_1","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - June 8, 2020","00.25",""
"2020-06-09 06:22:36 010229891_224_000_0","RETRACT","","17,063.92","Dai Savings Rate Spread Adjustment - June 8, 2020","",""
"2020-06-09 06:19:36 010229879_105_000_0","CHOOSE","","17,063.92","MIP13: Inclusion Poll for Declarations of Intent - June 8, 2020","Yes",""
"2020-06-09 06:16:26 010229866_022_000_0","CHOOSE","","17,063.92","MIP4c2-SP4: Inclusion Poll for MIP12 Amendments - June 8, 2020","Yes",""
"2020-06-09 06:13:29 010229844_076_000_0","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - June 8, 2020","0",""
"2020-06-09 06:11:25 010229836_025_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - June 8, 2020","0",""
"2020-06-09 06:11:25 010229836_024_000_0","CHOOSE","","17,063.92","MIP4c2-SP3: Inclusion Poll for MIP9 Amendments - June 8, 2020","Yes",""
"2020-06-08 16:00:00 010226060_000_000","FINAL_CHOICE","","17,063.92","Should we add CHZ to the Maker Protocol? - May 25, 2020","Yes",""
"2020-06-08 16:00:00 010226060_000_000","FINAL_CHOICE","","17,063.92","Should we add FIAT to the Maker Protocol? - May 25, 2020","Yes",""
"2020-06-08 16:00:00 010226060_000_000","FINAL_CHOICE","","17,063.92","Should we add FTM to the Maker Protocol? - May 25, 2020","No",""
"2020-06-08 16:00:00 010226060_000_000","FINAL_CHOICE","","17,063.92","Should we add DMM to the Maker Protocol? - May 25, 2020","Yes",""
"2020-06-08 16:00:00 010226060_000_000","FINAL_CHOICE","","17,063.92","Should we add MANA to the Maker Protocol? - May 25, 2020","Yes",""
"2020-06-08 16:00:00 010226060_000_000","FINAL_CHOICE","","17,063.92","Should we add ZRX to the Maker Protocol? - May 25, 2020","Yes",""
"2020-06-08 16:00:00 010226060_000_000","FINAL_CHOICE","","17,063.92","Should we add PC-DROP to the Maker Protocol? - May 25, 2020","Yes",""
"2020-06-04 16:00:00 010200264_000_000","FINAL_CHOICE","","17,063.92","Should Monetary Policy Votes Use Ranked Choice Voting? - June 01, 2020","Yes",""
"2020-06-04 16:00:00 010200264_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - June 1, 2020","0",""
"2020-06-04 16:00:00 010200264_000_000","FINAL_CHOICE","","17,063.92","Debt Ceiling Adjustment - June 1, 2020","Yes",""
"2020-06-04 06:25:20 010197679_152_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - June 1, 2020","0",""
"2020-06-04 06:22:47 010197664_123_000_0","CHOOSE","","17,063.92","Should Monetary Policy Votes Use Ranked Choice Voting? - June 01, 2020","Yes",""
"2020-06-04 06:19:49 010197652_073_000_0","CHOOSE","","17,063.92","Debt Ceiling Adjustment - June 1, 2020","Yes",""
"2020-05-31 06:18:21 010171901_065_000_1","VOTE","","17,063.92","0x43aac7f1b47ff29d33dec14dcaa7901d1bb8c006","",""
"2020-05-31 06:18:21 010171901_065_000_0","MOVE VOTE","","17,063.92","0xdb20f2e864bfb7658ae78383d55ad4b488851fe4","",""
"2020-05-28 16:00:00 010155179_000_000","FINAL_CHOICE","","17,063.92","Add TUSD as a Collateral Type - May 25, 2020","Yes",""
"2020-05-28 16:00:00 010155179_000_000","FINAL_CHOICE","","17,063.92","Dai Savings Rate Spread Adjustment - May 25, 2020","0",""
"2020-05-28 16:00:00 010155179_000_000","FINAL_CHOICE","","17,063.92","Should we add TUSD to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-28 16:00:00 010155179_000_000","FINAL_CHOICE","","17,063.92","Base Rate Adjustment - May 25, 2020","0",""
"2020-05-28 16:00:00 010155179_000_000","FINAL_CHOICE","","17,063.92","Add USDC-B as a Collateral Type - May 25, 2020","Yes",""
"2020-05-27 06:07:35 010146118_149_000_0","CHOOSE","","17,063.92","Should we add MANA to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-26 08:48:04 010140324_140_000_0","CHOOSE","","17,063.92","Should we add CHZ to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-26 08:41:10 010140292_152_000_1","CHOOSE","","17,063.92","Should we add DMM to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-26 08:41:10 010140292_152_000_0","RETRACT","","17,063.92","Should we add DMM to the Maker Protocol? - May 25, 2020","",""
"2020-05-26 06:20:51 010139698_110_000_0","CHOOSE","","17,063.92","Dai Stability Fee Adjustment - May 18, 2020","0",""
"2020-05-26 06:16:11 010139673_144_000_0","CHOOSE","","17,063.92","Should we add ZRX to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-26 06:14:30 010139668_194_000_1","CHOOSE","","17,063.92","Should we add PC-DROP to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-26 06:14:30 010139668_194_000_0","RETRACT","","17,063.92","Should we add PC-DROP to the Maker Protocol? - May 25, 2020","",""
"2020-05-26 06:08:41 010139638_155_000_0","CHOOSE","","17,063.92","Should we add FIAT to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-26 06:04:55 010139624_078_000_0","CHOOSE","","17,063.92","Should we add DMM to the Maker Protocol? - May 25, 2020","No",""
"2020-05-26 06:03:36 010139620_108_000_0","CHOOSE","","17,063.92","Should we add FTM to the Maker Protocol? - May 25, 2020","No",""
"2020-05-26 06:00:34 010139610_019_000_0","CHOOSE","","17,063.92","Should we add PC-DROP to the Maker Protocol? - May 25, 2020","No",""
"2020-05-26 05:59:14 010139601_054_000_0","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - May 25, 2020","0",""
"2020-05-26 05:57:55 010139597_229_000_0","CHOOSE","","17,063.92","Base Rate Adjustment - May 25, 2020","0",""
"2020-05-26 05:55:40 010139584_098_000_0","CHOOSE","","17,063.92","Add USDC-B as a Collateral Type - May 25, 2020","Yes",""
"2020-05-26 05:54:02 010139578_108_000_0","CHOOSE","","17,063.92","Add TUSD as a Collateral Type - May 25, 2020","Yes",""
"2020-05-26 05:52:20 010139572_125_000_0","CHOOSE","","17,063.92","Should we add TUSD to the Maker Protocol? - May 25, 2020","Yes",""
"2020-05-23 06:13:26 010120425_107_000_0","VOTE","","17,063.92","0xdb20f2e864bfb7658ae78383d55ad4b488851fe4","",""
"2020-05-14 16:00:00 010065264_000_000","FINAL_CHOICE","","17,063.92","Dai Savings Rate Spread Adjustment - May 11, 2020","0",""
"2020-05-14 16:00:00 010065264_000_000","FINAL_CHOICE","","17,063.92","WBTC Stability Fee Adjustment - May 11, 2020","0",""
"2020-05-14 16:00:00 010065264_000_000","FINAL_CHOICE","","17,063.92","USDC Stability Fee Adjustment - May 11, 2020","0",""
"2020-05-14 05:56:53 010062501_051_000_0","MOVE VOTE","","17,063.92","0xd0dd71814cc2185c3092a477217c9d64e7f3a38e","",""
"2020-05-14 05:33:26 010062408_075_000_0","CHOOSE","","17,063.92","USDC Stability Fee Adjustment - May 11, 2020","0",""
"2020-05-14 05:32:24 010062401_160_000_0","CHOOSE","","17,063.92","WBTC Stability Fee Adjustment - May 11, 2020","0",""
"2020-05-14 05:31:09 010062396_112_000_0","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - May 11, 2020","0",""
"2020-05-09 05:56:49 010030265_071_000_0","VOTE","","17,063.92","0xd0dd71814cc2185c3092a477217c9d64e7f3a38e","",""
"2020-05-09 05:48:03 010030235_169_000_0","MOVE VOTE","","17,063.92","0x872c49c9e90e4ac7f84452ca52161fddc849246e","",""
"2020-05-02 13:33:49 009987047_051_000_0","VOTE","","17,063.92","0x872c49c9e90e4ac7f84452ca52161fddc849246e","",""
"2020-05-01 13:00:00 009980461_000_000","FINAL_CHOICE","","17,063.92","Add WBTC as a Collateral Type - April 28, 2020","Yes",""
"2020-04-30 16:00:00 009974882_000_000","FINAL_CHOICE","","17,063.92","USDC Stability Fee Adjustment - April 27, 2020","4",""
"2020-04-30 16:00:00 009974882_000_000","FINAL_CHOICE","","17,063.92","Dai Savings Rate Spread Adjustment - April 27, 2020","0",""
"2020-04-30 16:00:00 009974882_000_000","FINAL_CHOICE","","17,063.92","Debt Ceiling Adjustments - April 27, 2020","Yes",""
"2020-04-30 16:00:00 009974882_000_000","FINAL_CHOICE","","17,063.92","Dai Stability Fee Adjustment - April 27, 2020","0",""
"2020-04-29 05:46:43 009965661_136_000_0","MOVE VOTE","","17,063.92","0x3526a5858aa91c058a7084ae8ab6d323d2baebb8","",""
"2020-04-29 05:44:43 009965649_017_000_0","CHOOSE","","17,063.92","Add WBTC as a Collateral Type - April 28, 2020","Yes",""
"2020-04-28 08:20:03 009959846_190_000_0","CHOOSE","","17,063.92","Dai Savings Rate Spread Adjustment - April 27, 2020","0",""
"2020-04-28 08:18:53 009959839_064_000_0","CHOOSE","","17,063.92","Dai Stability Fee Adjustment - April 27, 2020","0",""
"2020-04-28 05:40:04 009959130_056_000_0","CHOOSE","","17,063.92","USDC Stability Fee Adjustment - April 27, 2020","4",""
"2020-04-28 05:37:02 009959117_025_000_0","CHOOSE","","17,063.92","Debt Ceiling Adjustments - April 27, 2020","Yes",""
"2020-04-25 09:48:02 009940910_146_000_1","VOTE","","17,063.92","0x3526a5858aa91c058a7084ae8ab6d323d2baebb8","",""
"2020-04-25 09:48:02 009940910_146_000_0","MOVE VOTE","","17,063.92","0x127b47d30d293afe05f3e17e4966ed4109d4bb30","",""
"2020-04-24 06:07:56 009933517_096_001_1","UP-VOTE","","17,063.92","0x127b47d30d293afe05f3e17e4966ed4109d4bb30","",""
"2020-04-24 06:07:56 009933517_096_001_0","STAKE","300.00","17,063.92","","",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","Adjust the Governance Security Module - April 20, 2020","12 Hours",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","MKR Oracle Deactivation in SCD - April 20th, 2020","Yes",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","Oracles - Create BTC/USD Oracle + Whitelist Set Protocol and dYdX - April 20, 2020","Yes",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","Oracles - Whitelist Set Protocol on ETH/USD Oracle - April 20, 2020","Yes",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","USDC Stability Fee Adjustment - April 20, 2020","8",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","Oracles - Create ETH/BTC Oracle + Whitelist tBTC - April 20, 2020","Yes",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","Dai Stability Fee Adjustment - April 20, 2020","0",""
"2020-04-23 16:00:00 009929683_000_000","FINAL_CHOICE","","16,763.92","Sai Stability Fee Adjustment - April 20, 2020","8.5",""
"2020-04-21 06:00:08 009914080_030_000_0","CHOOSE","","16,763.92","MKR Oracle Deactivation in SCD - April 20th, 2020","Yes",""
"2020-04-21 05:58:15 009914068_167_000_0","CHOOSE","","16,763.92","Adjust the Governance Security Module - April 20, 2020","12 Hours",""
"2020-04-21 05:55:50 009914057_110_000_0","CHOOSE","","16,763.92","Dai Stability Fee Adjustment - April 20, 2020","0",""
"2020-04-21 05:45:35 009914004_142_000_0","CHOOSE","","16,763.92","USDC Stability Fee Adjustment - April 20, 2020","8",""
"2020-04-21 05:42:51 009913998_063_000_0","CHOOSE","","16,763.92","Oracles - Create ETH/BTC Oracle + Whitelist tBTC - April 20, 2020","Yes",""
"2020-04-21 05:38:29 009913973_069_000_0","CHOOSE","","16,763.92","Oracles - Whitelist Set Protocol on ETH/USD Oracle - April 20, 2020","Yes",""
"2020-04-21 05:35:03 009913958_029_000_0","CHOOSE","","16,763.92","Sai Stability Fee Adjustment - April 20, 2020","8.5",""
"2020-04-21 05:32:04 009913945_070_000_0","CHOOSE","","16,763.92","Oracles - Create BTC/USD Oracle + Whitelist Set Protocol and dYdX - April 20, 2020","Yes",""
"2020-04-18 06:18:03 009894787_198_000_1","VOTE","","16,763.92","0x127b47d30d293afe05f3e17e4966ed4109d4bb30","",""
"2020-04-18 06:18:03 009894787_198_000_0","MOVE VOTE","","16,763.92","0x9ab3ae47965ab3553075e8f86afc3fdfd705202f","",""
"2020-04-16 16:00:00 009884451_000_000","FINAL_CHOICE","","16,763.92","USDC Stability Fee Adjustment - April 13, 2020","8",""
"2020-04-16 16:00:00 009884451_000_000","FINAL_CHOICE","","16,763.92","Dai Savings Rate Spread Adjustment - April 13, 2020","0",""
"2020-04-16 16:00:00 009884451_000_000","FINAL_CHOICE","","16,763.92","Dai Stability Fee Adjustment - April 13, 2020","0",""
"2020-04-16 16:00:00 009884451_000_000","FINAL_CHOICE","","16,763.92","Sai Stability Fee Adjustment - April 13, 2020","8.5",""
"2020-04-16 06:06:16 009881772_128_000_1","CHOOSE","","16,763.92","Dai Stability Fee Adjustment - April 13, 2020","0",""
"2020-04-16 06:06:16 009881772_128_000_0","RETRACT","","16,763.92","Dai Stability Fee Adjustment - April 13, 2020","",""
"2020-04-16 06:04:56 009881768_194_000_1","CHOOSE","","16,763.92","Dai Savings Rate Spread Adjustment - April 13, 2020","0",""
"2020-04-16 06:04:56 009881768_194_000_0","RETRACT","","16,763.92","Dai Savings Rate Spread Adjustment - April 13, 2020","",""
"2020-04-16 05:36:33 009881632_073_000_1","CHOOSE","","16,763.92","USDC Stability Fee Adjustment - April 13, 2020","8",""
"2020-04-16 05:36:33 009881632_073_000_0","RETRACT","","16,763.92","USDC Stability Fee Adjustment - April 13, 2020","",""
"2020-04-13 18:18:13 009865577_024_000_1","CHOOSE","","16,763.92","Dai Savings Rate Spread Adjustment - April 13, 2020","0.25",""
"2020-04-13 18:18:13 009865577_024_000_0","RETRACT","","16,763.92","Dai Savings Rate Spread Adjustment - April 13, 2020","",""
"2020-04-13 18:16:16 009865572_169_000_0","CHOOSE","","16,763.92","Dai Stability Fee Adjustment - April 13, 2020","0.5",""
"2020-04-13 18:14:54 009865569_025_000_0","CHOOSE","","16,763.92","Dai Savings Rate Spread Adjustment - April 13, 2020","0.5",""
"2020-04-13 18:09:12 009865543_197_000_0","CHOOSE","","16,763.92","USDC Stability Fee Adjustment - April 13, 2020","10",""
"2020-04-13 18:08:50 009865542_099_000_0","CHOOSE","","16,763.92","Sai Stability Fee Adjustment - April 13, 2020","8.5",""
"2020-04-13 16:00:00 009864955_000_000","FINAL_CHOICE","","16,763.92","Vault Compensation Poll - April 06, 2020","Yes",""
"2020-04-11 06:12:07 009849268_078_000_1","VOTE","","16,763.92","0x9ab3ae47965ab3553075e8f86afc3fdfd705202f","",""
"2020-04-11 06:12:07 009849268_078_000_0","MOVE VOTE","","16,763.92","0x64976c5b5062c56d91dafe661cb85dcf7e349c9d","",""
"2020-04-09 16:00:00 009838958_000_000","FINAL_CHOICE","","16,763.92","Dai Stability Fee Adjustment - April 6, 2020","1",""
"2020-04-09 16:00:00 009838958_000_000","FINAL_CHOICE","","16,763.92","Add IRV Ranked Choice Voting to Governance Polls - April 6, 2020","Yes",""
"2020-04-09 16:00:00 009838958_000_000","FINAL_CHOICE","","16,763.92","USDC Stability Fee Adjustment - April 6, 2020","16",""
"2020-04-09 16:00:00 009838958_000_000","FINAL_CHOICE","","16,763.92","Sai Stability Fee Adjustment - April 6, 2020","8.5",""
"2020-04-06 19:35:33 009820409_010_000_0","VOTE","","16,763.92","0x64976c5b5062c56d91dafe661cb85dcf7e349c9d","",""
"2020-04-06 19:34:07 009820402_066_000_0","CHOOSE","","16,763.92","USDC Stability Fee Adjustment - April 6, 2020","16",""
"2020-04-06 19:33:02 009820397_111_000_0","CHOOSE","","16,763.92","Dai Stability Fee Adjustment - April 6, 2020","1",""
"2020-04-06 19:30:55 009820387_135_000_0","CHOOSE","","16,763.92","Sai Stability Fee Adjustment - April 6, 2020","8.5",""
"2020-04-06 19:29:13 009820380_091_000_0","CHOOSE","","16,763.92","Add IRV Ranked Choice Voting to Governance Polls - April 6, 2020","Yes",""
"2020-04-06 19:27:09 009820373_022_000_0","CHOOSE","","16,763.92","Vault Compensation Poll - April 06, 2020","Yes",""
"2020-04-06 16:31:00 009819598_000_000","FINAL_CHOICE","","16,763.92","Should we initiate the shutdown of the SCD system through an executive vote on April 24th, 2020?","Yes",""
"2020-04-02 16:00:00 009793481_000_000","FINAL_CHOICE","","16,763.92","USDC Stability Fee Adjustment - March 30, 2020","16",""
"2020-04-02 16:00:00 009793481_000_000","FINAL_CHOICE","","16,763.92","Dai Savings Rate Spread Adjustment - March 30, 2020","0.5",""
"2020-04-02 16:00:00 009793481_000_000","FINAL_CHOICE","","16,763.92","Dai Stability Fee Adjustment - March 30, 2020","0.5",""
"2020-04-02 16:00:00 009793481_000_000","FINAL_CHOICE","","16,763.92","Sai Stability Fee Adjustment - March 30, 2020","8",""
"2020-03-30 17:16:36 009774327_195_000_0","CHOOSE","","16,763.92","Dai Savings Rate Spread Adjustment - March 30, 2020","0.5",""
"2020-03-30 17:15:05 009774320_119_000_0","CHOOSE","","16,763.92","Sai Stability Fee Adjustment - March 30, 2020","8",""
